"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"IDA only","IDX","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1032.7034055271","1062.08848436477","1069.61935717088","1093.23578913528","1099.14246069684","1150.66597261443","1200.24270990159","1260.77360682016","1296.08156355182","1337.16744879965","1395.34587357003","1454.15522750456","1496.09096935817","1563.03306301545","1660.3927864484","1779.14436722707","1909.3893453324","2040.99058925969","2158.92022581581","2217.06893999838","2336.51406885786","2437.94358520747","2522.00023858867","2657.09077008835","2819.93265431166","2906.4230468898","3038.51632508585","3160.64632244091","3326.46649432448","3480.75410446095","3470.48133208495","3640.01346914236","",
"Isle of Man","IMN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1204.2420585097","1231.9554389214","1301.82412427609","1367.69753566015","1460.11543354171","1572.02144661069","1688.38640732804","1753.08592524327","1847.25669628678","2001.63410705703","2087.22477607328","2197.10940356849","2275.44150645011","2459.95391558817","2680.89808065717","2936.56044321875","3221.6977778036","3510.38877422839","3636.06037100649","3892.53003086871","4215.58082753066","4467.46665450288","4827.94597280073","5016.9287461514","5187.25575926111","5412.33623872893","5778.26961388029","6112.06664986172","6589.9138082177","6887.53834793046","6448.87019636168","7241.98422960577","",
"Not classified","INX","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13743.5421194193","14399.4541916286","15116.509870204","15812.2633307251","17012.295664786","18945.0614106678","20481.1170724657","22636.2159238522","25093.0949042795","27041.3474221597","30211.4822185044","32573.5306026629","35222.028724352","36284.9279769182","38733.5841697431","40466.2343515711","44229.5245813434","46779.3963473064","44169.0943411644","41471.4941024978","43200.9333378007","45080.1886960425","46361.463694173","47830.6308878373","51098.2666828245","69028.7727189836","71498.6010072841","77749.2019569363","84555.6348017403","89671.3107203877","93950.6949078218","105381.844571809","",
"Iran, Islamic Rep.","IRN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7592.10674793635","8511.71870805757","8783.61148697404","8802.69604996404","8804.04960690414","9081.98988813949","9707.28431464752","9866.72525519961","10027.8886773819","10209.8370757533","10871.1334111957","11188.9894956722","12162.4185724065","13349.5052806131","14073.0756523815","14738.1522389741","15707.8585175884","17196.2896119723","17330.6730315887","17379.4032114014","18348.5152750559","18981.2307962314","16757.1920745738","15939.6805287849","15704.9164160443","13828.4385744264","14661.8394415995","15163.292311303","14978.4334653256","14678.7778788108","15222.7597362954","16484.075359618","",
"Iraq","IRQ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2681.84770575705","3530.27691951899","4486.5216782201","4535.14436825179","4570.22853835225","5001.94127560887","5977.81603322897","7896.67428749372","9112.65758623829","10538.5353990468","10622.1277026803","9590.30547385826","6008.40554861355","9194.79848333889","9359.55895369231","10120.1625076248","10680.0618942476","11555.7441656576","11597.8340136545","12098.9031111676","12825.6374233096","14279.2651536542","14517.4826075909","13005.7538004012","9198.73782919347","8920.04123490082","9976.85494186285","10233.8323347063","10733.9947111727","9408.29552709836","9846.04149957664","",
"Iceland","ISL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23955.5504530188","24775.7396974237","26872.9935108891","28721.7810287566","29557.5418268846","29784.8365494525","31882.1464036607","32607.1058796568","32700.8921579382","35616.4037879039","37322.7399272793","39697.7631224091","41468.673977987","43728.1140564123","41864.6193469979","39773.2635291597","40936.867830513","42004.4476110597","44409.6689530904","45996.9687476901","49201.0640964553","53480.3971946764","55638.4920591796","57211.3003077603","60077.1498409694","54719.6167068399","57981.9505551817","",
"Israel","ISR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19662.6198004163","20728.9047099961","21417.0321284","22056.7411629237","22595.5034120383","25012.0384591714","25010.5506559207","25230.0115735794","23849.8237193444","25236.9393592089","24853.777869328","25585.3663695615","27426.58131561","27510.0398505497","27374.3833318907","28843.0015840859","30636.3523794417","31846.3558349163","34324.3781471447","34366.1810180223","35469.9501969785","37843.1946259033","39121.2958325461","39906.1246843388","40475.6419410068","39619.1017566896","43442.2563577255","",
"Italy","ITA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18638.2317133348","19551.432039789","20150.1358420921","20439.3522042156","21320.5043684807","22395.6136829565","23058.9768430543","23875.7791337296","25021.6596828105","25602.3894720393","27077.6327318395","28039.0928933431","28736.5771073504","29198.3992679196","29554.8625599073","30130.6444569128","32451.493477489","34145.5460579613","35523.2713104342","34603.2558565479","35156.6683877865","36598.0149693024","36486.2967870302","36314.6971007775","36194.873918843","36899.3852092463","39926.9546628592","41581.120790548","43036.2437770367","45799.3975223438","43038.9701293531","46385.2603514771","",
"Jamaica","JAM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4816.16037729999","5176.99626281912","5348.16945720392","5930.86467233752","6079.21195514709","6288.77232291112","6337.23141783874","6317.9669970563","6187.57907348792","6292.39528832809","6451.89964905602","6652.3705724719","6857.45287332741","7214.2146564558","7469.31422590374","7735.11423215028","8165.91973264516","8470.29026743318","8530.6090087306","8178.96334762807","8122.35000451553","8396.88131746746","8431.37511701029","8703.54096038148","8823.11436188997","9095.91982375761","9533.83956168065","9984.57711737026","10403.5050115717","10676.7254679633","9701.89053303231","10542.7377855943","",
"Jordan","JOR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4492.03773574101","4479.53187593851","4967.40902089864","5041.02980484448","5148.94003047347","5357.43679651821","5387.53791195876","5512.26668865828","5610.95581066476","5756.49303545526","6008.92400041562","6333.89447789723","6659.91019446961","6915.9038823687","7520.00497360155","8171.83647930022","8510.71099816193","8874.17034389809","9464.33970690988","9785.72112168959","9912.17241649988","10133.7715192623","10308.0439405216","10320.7978929471","9457.5967451026","9237.71819777958","9056.90987137048","9629.10299858489","9813.48190622233","9954.26840387235","9707.40418160313","10132.5038792039","",
"Japan","JPN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19580.7126253326","20857.3281422625","21431.6141253963","21763.9965797574","22823.4417107537","23859.0660539005","25000.533923594","25620.0681023794","25509.899595486","25735.9710911517","27287.2701912718","27942.346651133","28623.5884479367","29392.2489916186","30830.6584466434","32169.867493646","33634.6317066787","35015.9865745127","35273.791152156","33547.2834245767","35335.3735103814","36214.4397740241","37605.9742614539","39402.0250988025","39555.4120089198","40898.80697396","40596.9686628994","41444.2157443914","42116.4743457281","42314.9376833388","41612.2363942975","42250.9724575269","",
"Kazakhstan","KAZ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8261.67422281694","7553.62738437593","7321.91690073245","6830.16159873573","6185.74292209901","5918.37435298674","6149.41306574861","6462.95286279907","6523.29827903089","6859.03758824681","7725.00252344745","8980.67438519956","10014.0506910944","11123.890130714","12432.3662347292","13941.5008829284","15742.0640274642","17406.1611168701","17985.3857383959","17958.3126591327","19227.1844017661","20779.4442514491","22032.1745436853","24504.7660856694","24726.4728671586","23224.1178353573","23818.8248260141","24862.9661245889","26154.6019350822","27463.9715463979","26750.446226155","28684.8980600358","",
"Kenya","KEN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1708.98730447745","1735.54907960673","1708.23755694137","1704.03050080194","1735.53045899454","1798.74762302391","1856.70169082867","1847.60912233132","1878.67312767912","1895.22803268668","1893.76401958206","1949.66935022152","1931.39492994092","1967.99418440774","2061.41530986453","2185.60266227904","2328.56070406947","2480.65158815105","2459.72774223816","2482.75098555866","2639.63477419107","2758.24150950404","2870.68026078071","3147.94928383178","3421.24596070054","3763.76368561997","4025.84174664847","4312.90891724989","4571.47808488882","4795.40361246334","4744.73926814922","5211.17053346932","",
"Kyrgyz Republic","KGZ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2543.52892502523","2381.3926588589","2074.54438929609","1794.88882412812","1465.53184936278","1401.05123126382","1505.33293214919","1658.75256091845","1686.93674613593","1747.0926189179","1861.62166064398","1985.93021882352","1998.10710417551","2158.04198301859","2343.15793959721","2385.33801435189","2508.12887354534","2769.43336234714","3030.75290303644","3100.55697556474","3085.99019065218","3297.36683733653","3618.14972576533","4042.89305300409","4281.82407398556","4214.82950886186","4681.17473284248","5046.69153549095","5255.78347282087","5480.29390725587","4985.02955528531","5289.68712477187","",
"Cambodia","KHM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1098.75562615532","704.571878988747","770.084071856389","810.894495810526","839.243574945058","870.339453017357","975.521042564036","1077.41477025466","1170.27623932769","1244.16095991202","1352.30926621944","1505.28401139464","1727.637368949","1938.93146781882","2156.7701733546","2306.69365132617","2288.71825634259","2418.8360545795","2605.48954374604","2867.53737709384","3051.00146603045","3198.67354942893","3411.57726730719","3708.36910865107","3972.72416392795","4318.38123497473","4652.70816696785","4510.37235655168","4783.90361444401","",
"Kiribati","KIR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1207.83390716145","1224.42742729222","1242.4127455175","1263.58707483781","1293.66800495467","1301.06754907112","1325.37006709373","1346.69849275075","1425.84038380372","1399.4845320966","1494.32754771408","1477.16951666742","1525.51678343516","1554.8299807865","1539.18351464766","1633.12828478103","1650.42587553208","1697.05045624577","1661.36998613898","1653.16289288963","1623.66710433867","1657.8170061408","1747.77821689118","1824.71269742277","1811.68967372616","1980.66873604375","1960.61347292039","1962.31955397018","2082.31426892576","2074.52696319364","2051.35767187116","2128.07663835547","",
